reviewid,title,artist,score,genre,year,url
13648,continent,cfcf,7.7,electronic,2009,http://pitchfork.com/reviews/albums/13648-continent/
10038,book of dogma,the black dog,7.6,electronic,2007,http://pitchfork.com/reviews/albums/10038-book-of-dogma/
17937,a quiet darkness,houses,5.6,electronic,2013,http://pitchfork.com/reviews/albums/17937-houses-a-quiet-darkness/
22203,cluster ensemble: plays philip glass,cluster ensemble,8.3,experimental,2016,http://pitchfork.com/reviews/albums/22203-cluster-ensemble-plays-philip-glass/
22450,requiem ,goat,7.3,experimental,2016,http://pitchfork.com/reviews/albums/22450-requiem/
20959,automaginary,"bitchin bajas, natural information society",7.9,experimental,2015,http://pitchfork.com/reviews/albums/20959-automaginary/
7628,6,supersilent,9.1,experimental,2003,http://pitchfork.com/reviews/albums/7628-6/
22260,larva lumps and baby bumps,controlled bleeding,7.4,experimental,2016,http://pitchfork.com/reviews/albums/22260-larva-lumps-and-baby-bumps/
3032,live in japan,fennesz,8.5,experimental,2003,http://pitchfork.com/reviews/albums/3032-live-in-japan/
19052,spectre,laibach,4.9,experimental,2014,http://pitchfork.com/reviews/albums/19052-laibach-spectre/
20854,unremembered,sarah kirkland snider,7.5,experimental,2015,http://pitchfork.com/reviews/albums/20854-unremembered/
16029,fuck death,blackout beach,7.3,experimental,2011,http://pitchfork.com/reviews/albums/16029-blackout-beach-fuck-death/
17504,rifts,oneohtrix point never,8.7,experimental,2013,http://pitchfork.com/reviews/albums/17504-rifts/
17732,excavation,the haxan cloak,8.7,experimental,2013,http://pitchfork.com/reviews/albums/17732-the-mirror-reflecting-part-2-excavation/
22030,its hard for me to say im sorry,"jim orourke, fennesz",7.1,experimental,2016,http://pitchfork.com/reviews/albums/22030-its-hard-for-me-to-say-im-sorry/
9883,a crimson grail (for 400 electric guitars),rhys chatham,8.7,experimental,2007,http://pitchfork.com/reviews/albums/9883-a-crimson-grail-for-400-electric-guitars/
11492,supreme balloon,matmos,7.5,experimental,2008,http://pitchfork.com/reviews/albums/11492-supreme-balloon/
4275,virulegu forsetar,jhann jhannsson,8.8,experimental,2004,http://pitchfork.com/reviews/albums/4275-virulegu-forsetar/
5738,deathsentences of the polished and structurally weak,negativland,4.3,experimental,2002,http://pitchfork.com/reviews/albums/5738-deathsentences-of-the-polished-and-structurally-weak/
13289,music for falling from trees,peter broderick,6.7,experimental,2009,http://pitchfork.com/reviews/albums/13289-music-for-falling-from-trees/
3648,god's money,gang gang dance,8.6,experimental,2005,http://pitchfork.com/reviews/albums/3648-gods-money/
20457,platform,holly herndon,8.7,experimental,2015,http://pitchfork.com/reviews/albums/20457-holly-herndon-platform/
15594,alchemic heart,vampillia,8.0,experimental,2011,http://pitchfork.com/reviews/albums/15594-alchemic-heart/
6909,world of echo,arthur russell,8.4,experimental,2004,http://pitchfork.com/reviews/albums/6909-world-of-echo/
18993,a place that doesn't exist,willis earl beal,6.6,experimental,2014,http://pitchfork.com/reviews/albums/18993-willis-earl-beal-a-place-that-doesnt-exist/
19246,melancholia,william basinski,7.4,experimental,2014,http://pitchfork.com/reviews/albums/19246-william-basinski-melancholia/
22459,13,supersilent,7.0,experimental,2016,http://pitchfork.com/reviews/albums/22459-13/
14012,carve out the face of my god ,infinite body,8.2,experimental,2010,http://pitchfork.com/reviews/albums/14012-carve-out-the-face-of-my-god/
5675,scalpel slice,"gerry mitchell, little sparta",7.0,experimental,2006,http://pitchfork.com/reviews/albums/5675-scalpel-slice/
20427,it follows ost,disasterpeace,7.3,experimental,2015,http://pitchfork.com/reviews/albums/20427-it-follows-ost/
18254,joke in the hole,eric copeland,7.1,experimental,2013,http://pitchfork.com/reviews/albums/18254-eric-copeland-joke-in-the-hole/
21014,edition 1,"fennesz, king midas sound",6.7,experimental,2015,http://pitchfork.com/reviews/albums/21014-edition-1/
1809,twice around the earth,chris cutler,7.7,experimental,2005,http://pitchfork.com/reviews/albums/1809-twice-around-the-earth/
22088,black bubblegum,eric copeland,7.0,experimental,2016,http://pitchfork.com/reviews/albums/22088-black-bubblegum/
21177,music for life itself & the interrupters,joshua abrams,7.0,experimental,2015,http://pitchfork.com/reviews/albums/21177-music-for-life-itself-the-interrupters/
20811,the soul is the arena,mario diaz de leon,8.0,experimental,2015,http://pitchfork.com/reviews/albums/20811-the-soul-is-the-arena/
22424,fetish bones,moor mother,8.2,experimental,2016,http://pitchfork.com/reviews/albums/22424-fetish-bones/
18393,jet black raider ep,anna meredith,7.6,experimental,2013,http://pitchfork.com/reviews/albums/18393-anna-meredith-jet-black-raider-ep/
17665,through the window,prurient,7.4,experimental,2013,http://pitchfork.com/reviews/albums/17665-prurient-through-the-window/
21646,compassion,lust for youth,6.2,experimental,2016,http://pitchfork.com/reviews/albums/21646-compassion/
6908,calling out of context,arthur russell,7.9,experimental,2004,http://pitchfork.com/reviews/albums/6908-calling-out-of-context/
22162,music inspired by philippe garrels le rvlateur ,"mary lattimore, jeff zeigler",6.9,experimental,2016,http://pitchfork.com/reviews/albums/22162-music-inspired-by-philippe-garrels-le-revelateur/
6066,ovalcommers,oval,7.8,experimental,2001,http://pitchfork.com/reviews/albums/6066-ovalcommers/
17175,the ganzfeld ep,matmos,6.4,experimental,2012,http://pitchfork.com/reviews/albums/17175-the-ganzfeld-ep/
21017,ultimate care ii,matmos,7.8,experimental,2016,http://pitchfork.com/reviews/albums/21017-ultimate-care-ii/
5153,the rose has teeth in the mouth of a beast,matmos,8.0,experimental,2006,http://pitchfork.com/reviews/albums/5153-the-rose-has-teeth-in-the-mouth-of-a-beast/
21133,vertigo,the necks,7.7,experimental,2015,http://pitchfork.com/reviews/albums/21133-vertigo/
6848,duos for doris,keith rowe,7.8,experimental,2003,http://pitchfork.com/reviews/albums/6848-duos-for-doris/
22327,twin peaks ost,angelo badalamenti,9.0,experimental,2016,http://pitchfork.com/reviews/albums/22327-twin-peaks-ost/
11897,super roots 1,boredoms,7.6,experimental,2007,http://pitchfork.com/reviews/albums/11897-super-roots-135/
10597,24->24 music,arthur russell,7.5,experimental,2007,http://pitchfork.com/reviews/albums/10597-24-24-music/
20931,apologues,masayoshi fujita,8.2,experimental,2015,http://pitchfork.com/reviews/albums/20931-apologues/
13560,investigate witch cults of the radio age,broadcast and the focus group,7.2,experimental,2009,http://pitchfork.com/reviews/albums/13560-investigate-witch-cults-of-the-radio-age/
17327,instrumental tourist,"tim hecker, daniel lopatin",7.5,experimental,2012,http://pitchfork.com/reviews/albums/17327-instrumental-tourist/
11745,syklubb fra hlvete,fe-mail,7.7,experimental,2004,http://pitchfork.com/reviews/albums/11745-syklubb-fra-hlvete-all-men-are-pigs/
7785,of natural history,sleepytime gorilla museum,7.3,experimental,2004,http://pitchfork.com/reviews/albums/7785-of-natural-history/
11567,after hours,d. charles speer and the helix,7.6,experimental,2008,http://pitchfork.com/reviews/albums/11567-after-hours/
7702,so,so,8.4,experimental,2003,http://pitchfork.com/reviews/albums/7702-so/
10264,shortwave music,william basinski,7.2,experimental,2007,http://pitchfork.com/reviews/albums/10264-shortwave-music/
8675,extreme bukake,simon wickham-smith,7.2,experimental,2002,http://pitchfork.com/reviews/albums/8675-extreme-bukake/
21882,jackie lynn,jackie lynn,6.9,experimental,2016,http://pitchfork.com/reviews/albums/21882-jackie-lynn/
22394,$uccessor (ded004),dedekind cut,8.2,experimental,2016,http://pitchfork.com/reviews/albums/22394-uccessor-ded004/
4013,little things,hanne hukkelberg,7.2,experimental,2005,http://pitchfork.com/reviews/albums/4013-little-things/
20802,risveglio,alessandro cortini,7.2,experimental,2015,http://pitchfork.com/reviews/albums/20802-risveglio/
9060,mobile,glenn kotche,7.0,experimental,2006,http://pitchfork.com/reviews/albums/9060-mobile/
12707,an imaginary country,tim hecker,7.7,experimental,2009,http://pitchfork.com/reviews/albums/12707-an-imaginary-country/
12607,skin of evil,blackout beach,7.7,experimental,2009,http://pitchfork.com/reviews/albums/12607-skin-of-evil/
21369,the hateful eight ost,ennio morricone,8.0,experimental,2016,http://pitchfork.com/reviews/albums/21369-the-hateful-eight-ost/
17632,amok,atoms for peace,6.9,experimental,2013,http://pitchfork.com/reviews/albums/17632-atoms-for-peace-amok/
16960,copenhagen dreams,jhann jhannsson,7.5,experimental,2012,http://pitchfork.com/reviews/albums/16960-copenhagen-dreams/
20826,lp,container,7.5,experimental,2015,http://pitchfork.com/reviews/albums/20826-lp/
17166,formerly extinct,rangda,7.9,experimental,2012,http://pitchfork.com/reviews/albums/17166-formerly-extinct/
7401,welcome crummy mystics,frankie sparo,7.5,experimental,2003,http://pitchfork.com/reviews/albums/7401-welcome-crummy-mystics/
19908,where greater men have fallen,primordial,7.9,folk/country,2014,http://pitchfork.com/reviews/albums/19908-where-greater-men-have-fallen/
11425,am,karl blau,7.8,folk/country,2008,http://pitchfork.com/reviews/albums/11425-am/
21461,the very special world of lee hazlewood,lee hazlewood,8.4,folk/country,2016,http://pitchfork.com/reviews/albums/21461-the-very-special-world-of-lee-hazlewood-lee-hazlewoodism-its-cause-and-cure-something-special/
4609,the black dove,christian kiefer,7.4,folk/country,2006,http://pitchfork.com/reviews/albums/4609-the-black-dove/
10014,like love lust and the open halls of the soul,jesse sykes & the sweet hereafter,6.9,folk/country,2007,http://pitchfork.com/reviews/albums/10014-like-love-lust-and-the-open-halls-of-the-soul/
21046,acne/ears,the roadside graves,6.9,folk/country,2015,http://pitchfork.com/reviews/albums/21046-acneears/
11709,oh vanille/ova nil,diane cluck,5.7,folk/country,2006,http://pitchfork.com/reviews/albums/11709-oh-vanilleova-nil-countless-times/
6570,metal cares,picastro,7.5,folk/country,2005,http://pitchfork.com/reviews/albums/6570-metal-cares/
18222,deceiver of the gods,amon amarth,5.6,folk/country,2013,http://pitchfork.com/reviews/albums/18222-amon-amarth-deceiver-of-the-gods/
13197,larry jon wilson,larry jon wilson,7.6,folk/country,2009,http://pitchfork.com/reviews/albums/13197-larry-jon-wilson/
3700,love what you do,hackensaw boys,6.9,folk/country,2005,http://pitchfork.com/reviews/albums/3700-love-what-you-do/
12331,johnny cash at folsom prison: legacy edition,johnny cash,9.7,folk/country,2008,http://pitchfork.com/reviews/albums/12331-johnny-cash-at-folsom-prison-legacy-edition/
12699,jean on jean,jean on jean,6.7,folk/country,2009,http://pitchfork.com/reviews/albums/12699-jean-on-jean/
17605,the plague of a coming age,october falls,6.2,folk/country,2013,http://pitchfork.com/reviews/albums/17605-october-falls-the-plague-of-a-coming-age/
205,joji,the anomoanon,7.9,folk/country,2005,http://pitchfork.com/reviews/albums/205-joji/
10464,ears will pop & eyes will blink,bodies of water,8.2,folk/country,2007,http://pitchfork.com/reviews/albums/10464-ears-will-pop-eyes-will-blink/
9769,together with cats,blake miller,7.4,folk/country,2007,http://pitchfork.com/reviews/albums/9769-together-with-cats/
12729,middle cyclone,neko case,7.9,folk/country,2009,http://pitchfork.com/reviews/albums/12729-middle-cyclone/
16613,into the trees,one little plane,6.8,folk/country,2012,http://pitchfork.com/reviews/albums/16613-one-little-plane/
7424,able bodies,spokane,7.2,folk/country,2002,http://pitchfork.com/reviews/albums/7424-able-bodies/
20679,pageant material,kacey musgraves,8.0,folk/country,2015,http://pitchfork.com/reviews/albums/20679-pageant-material/
547,the black babies ep,devendra banhart,7.7,folk/country,2003,http://pitchfork.com/reviews/albums/547-the-black-babies-ep/
14639,sometimes the blues is just a passing bird ep,the tallest man on earth,7.8,folk/country,2010,http://pitchfork.com/reviews/albums/14639-sometimes-the-blues-is-just-a-passing-bird-ep/
10996,nothing is free,carolyn mark,7.5,folk/country,2008,http://pitchfork.com/reviews/albums/10996-nothing-is-free/
20597,carnation,daughn gibson,4.3,folk/country,2015,http://pitchfork.com/reviews/albums/20597-carnation/
12146,waiting in vain,james jackson toth,4.1,folk/country,2008,http://pitchfork.com/reviews/albums/12146-waiting-in-vain/
9659,aerial days,songs of green pheasant,7.3,folk/country,2006,http://pitchfork.com/reviews/albums/9659-aerial-days/
873,bosco and jorge,bosco and jorge,6.9,folk/country,2001,http://pitchfork.com/reviews/albums/873-bosco-and-jorge/
4982,as upon the road thereto,langtry,7.1,folk/country,2005,http://pitchfork.com/reviews/albums/4982-as-upon-the-road-thereto/
21636,crab day,cate le bon,8.1,folk/country,2016,http://pitchfork.com/reviews/albums/21636-crab-day/
702,greatest palace music,bonnie prince billy,5.0,folk/country,2004,http://pitchfork.com/reviews/albums/702-greatest-palace-music/
11236,iv,chatham county line,7.4,folk/country,2008,http://pitchfork.com/reviews/albums/11236-iv/
20330,loyalty,the weather station,7.8,folk/country,2015,http://pitchfork.com/reviews/albums/20330-loyalty/
20632,don't weigh down the light,meg baird,7.1,folk/country,2015,http://pitchfork.com/reviews/albums/20632-dont-weigh-down-the-light/
18650,"bonnie ""prince"" billy",bonnie prince billy,7.8,folk/country,2013,http://pitchfork.com/reviews/albums/18650-bonnie-prince-billy-bonnie-prince-billy/
11157,david thomas broughton vs. 7 hertz,"david thomas broughton, 7 hertz",7.1,folk/country,2008,http://pitchfork.com/reviews/albums/11157-david-thomas-broughton-vs-7-hertz/
5160,mastered by guy at the exchange,max tundra,9.3,folk/country,2002,http://pitchfork.com/reviews/albums/5160-mastered-by-guy-at-the-exchange/
19821,way out weather,steve gunn,8.0,folk/country,2014,http://pitchfork.com/reviews/albums/19821-steve-gunn-way-out-weather/
8686,regard the end,willard grant conspiracy,3.9,folk/country,2004,http://pitchfork.com/reviews/albums/8686-regard-the-end/
4132,cut yourself a switch,catherine irwin,8.5,folk/country,2002,http://pitchfork.com/reviews/albums/4132-cut-yourself-a-switch/
3384,when,vincent gallo,7.3,folk/country,2001,http://pitchfork.com/reviews/albums/3384-when/
15487,outbreeding,david thomas broughton,6.9,folk/country,2011,http://pitchfork.com/reviews/albums/15487-outbreeding/
22309,pearls to swine,adam torres,7.5,folk/country,2016,http://pitchfork.com/reviews/albums/22309-pearls-to-swine/
18176,time off,steve gunn,7.9,folk/country,2013,http://pitchfork.com/reviews/albums/18176-steve-gunn-time-off/
16711,there's no leaving now,the tallest man on earth,7.1,folk/country,2012,http://pitchfork.com/reviews/albums/16711-theres-no-leaving-now/
14332,the threshingfloor,wovenhand,7.3,folk/country,2010,http://pitchfork.com/reviews/albums/14332-the-threshingfloor/
20218,carrie & lowell,sufjan stevens,9.3,folk/country,2015,http://pitchfork.com/reviews/albums/20218-carrie-lowell/
13278,radio wars,howling bells,6.1,folk/country,2009,http://pitchfork.com/reviews/albums/13278-radio-wars/
7815,the view from the floor,slow dazzle,5.8,folk/country,2005,http://pitchfork.com/reviews/albums/7815-the-view-from-the-floor/
10129,joanna newsom & the ys street band ep,joanna newsom,8.7,folk/country,2007,http://pitchfork.com/reviews/albums/10129-joanna-newsom-the-ys-street-band-ep/
2598,the mezzanine,liz durrett,5.6,folk/country,2006,http://pitchfork.com/reviews/albums/2598-the-mezzanine/
19501,days of being wild,matt kivel,7.6,folk/country,2014,http://pitchfork.com/reviews/albums/19501-matt-kivel-days-of-being-wild/
7176,trickboxes on the pony line,sin ropas,8.6,folk/country,2003,http://pitchfork.com/reviews/albums/7176-trickboxes-on-the-pony-line/
4348,poison & snakes,liz janes,6.0,folk/country,2004,http://pitchfork.com/reviews/albums/4348-poison-snakes/
7512,seven swans,sufjan stevens,8.1,folk/country,2004,http://pitchfork.com/reviews/albums/7512-seven-swans/
13110,spoils,alasdair roberts,8.0,folk/country,2009,http://pitchfork.com/reviews/albums/13110-spoils/
10187,there's no home,jana hunter,8.0,folk/country,2007,http://pitchfork.com/reviews/albums/10187-theres-no-home/
21097,divers,joanna newsom,8.5,folk/country,2015,http://pitchfork.com/reviews/albums/21097-divers/
7929,ardent fevers,tanakh,7.8,folk/country,2006,http://pitchfork.com/reviews/albums/7929-ardent-fevers/
493,this is where our hearts collide,amandine,7.6,folk/country,2005,http://pitchfork.com/reviews/albums/493-this-is-where-our-hearts-collide/
1324,the tigers have spoken,neko case,7.6,folk/country,2004,http://pitchfork.com/reviews/albums/1324-the-tigers-have-spoken/
11191,"the best of the johnny cash tv show, 1969-1971",johnny cash,7.5,folk/country,2008,http://pitchfork.com/reviews/albums/11191-the-best-of-the-johnny-cash-tv-show-1969-1971/
20865,the complete recordings of jackson c. frank,jackson c. frank,8.0,folk/country,2015,http://pitchfork.com/reviews/albums/20865-the-complete-recordings-of-jackson-c-frank/
